! Vector Network Analyzer VNA R2
! Tucson Amateur Packet Radio
! Thursday, April 26, 2012   12:24:44 PM
50+j0,"=COMPLEX(50,0)",,Unity,"=COMPLEX(1,0)"
,
Frequency (Hz.),S11,S21,S12,S22,,Zin,Zout
001995000,"=COMPLEX(-5.04556E-003,-1.02902E-001)","=COMPLEX(-1.60363E-010,1.08861E-010)","=COMPLEX(-1.60363E-010,1.08861E-010)","=COMPLEX(-5.04556E-003,-1.02902E-001)",,"=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$B19),IMSUB($E$4,$B19))))","=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$E19),IMSUB($E$4,$E19))))",
001995000,"=COMPLEX(-2.91655E-003,-1.02909E-001)","=COMPLEX(-6.76032E-011,4.98516E-011)","=COMPLEX(-6.76032E-011,4.98516E-011)","=COMPLEX(-2.91655E-003,-1.02909E-001)",,"=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$B20),IMSUB($E$4,$B20))))","=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$E20),IMSUB($E$4,$E20))))",
001995000,"=COMPLEX(-5.38191E-003,-1.02730E-001)","=COMPLEX(-4.58381E-010,2.97775E-010)","=COMPLEX(-4.58381E-010,2.97775E-010)","=COMPLEX(-5.38191E-003,-1.02730E-001)",,"=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$B21),IMSUB($E$4,$B21))))","=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$E21),IMSUB($E$4,$E21))))",
001995000,"=COMPLEX(-5.16000E-003,-1.02911E-001)","=COMPLEX(-1.62625E-010,1.05453E-010)","=COMPLEX(-1.62625E-010,1.05453E-010)","=COMPLEX(-5.16000E-003,-1.02911E-001)",,"=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$B22),IMSUB($E$4,$B22))))","=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$E22),IMSUB($E$4,$E22))))",
001995000,"=COMPLEX(-2.83944E-003,-1.03102E-001)","=COMPLEX(-3.18378E-011,1.32728E-011)","=COMPLEX(-3.18378E-011,1.32728E-011)","=COMPLEX(-2.83944E-003,-1.03102E-001)",,"=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$B23),IMSUB($E$4,$B23))))","=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$E23),IMSUB($E$4,$E23))))",
001995000,"=COMPLEX(-7.13558E-003,-1.03050E-001)","=COMPLEX(-2.07274E-010,1.45465E-010)","=COMPLEX(-2.07274E-010,1.45465E-010)","=COMPLEX(-7.13558E-003,-1.03050E-001)",,"=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$B24),IMSUB($E$4,$B24))))","=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$E24),IMSUB($E$4,$E24))))",
001995000,"=COMPLEX(-5.29298E-003,-1.03921E-001)","=COMPLEX(-3.79474E-010,1.91820E-010)","=COMPLEX(-3.79474E-010,1.91820E-010)","=COMPLEX(-5.29298E-003,-1.03921E-001)",,"=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$B25),IMSUB($E$4,$B25))))","=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$E25),IMSUB($E$4,$E25))))",
001995000,"=COMPLEX(-2.81112E-003,-1.02500E-001)","=COMPLEX(-3.67553E-010,2.13775E-010)","=COMPLEX(-3.67553E-010,2.13775E-010)","=COMPLEX(-2.81112E-003,-1.02500E-001)",,"=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$B26),IMSUB($E$4,$B26))))","=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$E26),IMSUB($E$4,$E26))))",
001995000,"=COMPLEX(-5.32604E-003,-1.03723E-001)","=COMPLEX(-1.30029E-010,6.96851E-011)","=COMPLEX(-1.30029E-010,6.96851E-011)","=COMPLEX(-5.32604E-003,-1.03723E-001)",,"=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$B27),IMSUB($E$4,$B27))))","=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$E27),IMSUB($E$4,$E27))))",
001995000,"=COMPLEX(-4.60643E-003,-1.03665E-001)","=COMPLEX(-7.14420E-011,4.41748E-011)","=COMPLEX(-7.14420E-011,4.41748E-011)","=COMPLEX(-4.60643E-003,-1.03665E-001)",,"=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$B28),IMSUB($E$4,$B28))))","=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$E28),IMSUB($E$4,$E28))))",
001995000,"=COMPLEX(-3.05651E-003,-1.02923E-001)","=COMPLEX(-2.87664E-011,1.90344E-011)","=COMPLEX(-2.87664E-011,1.90344E-011)","=COMPLEX(-3.05651E-003,-1.02923E-001)",,"=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$B29),IMSUB($E$4,$B29))))","=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$E29),IMSUB($E$4,$E29))))",
001995000,"=COMPLEX(-5.81289E-003,-1.03160E-001)","=COMPLEX(-9.04429E-011,6.54549E-011)","=COMPLEX(-9.04429E-011,6.54549E-011)","=COMPLEX(-5.81289E-003,-1.03160E-001)",,"=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$B30),IMSUB($E$4,$B30))))","=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$E30),IMSUB($E$4,$E30))))",
001995000,"=COMPLEX(-4.58761E-003,-1.03063E-001)","=COMPLEX(-3.35704E-010,2.60956E-010)","=COMPLEX(-3.35704E-010,2.60956E-010)","=COMPLEX(-4.58761E-003,-1.03063E-001)",,"=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$B31),IMSUB($E$4,$B31))))","=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$E31),IMSUB($E$4,$E31))))",
001995000,"=COMPLEX(-2.56477E-003,-1.02874E-001)","=COMPLEX(-8.89733E-011,6.74389E-011)","=COMPLEX(-8.89733E-011,6.74389E-011)","=COMPLEX(-2.56477E-003,-1.02874E-001)",,"=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$B32),IMSUB($E$4,$B32))))","=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$E32),IMSUB($E$4,$E32))))",
